longitude,latitude,depth,temperature,salinity
-3.6295,36.102,345.2,13.2339,38.5008
-3.6295,36.102,346.2,13.2327,38.5021
-3.6295,36.102,347.1,13.2325,38.5032
-3.6295,36.102,348.1,13.233,38.5031
-3.6295,36.102,349.1,13.2333,38.5033
-3.6295,36.102,350.1,13.2333,38.5042
-3.6295,36.102,351.1,13.2335,38.5044
-3.6295,36.102,352.1,13.2339,38.5048
-3.6295,36.102,353.1,13.2334,38.5049
-3.6295,36.102,354.1,13.2334,38.5052
-3.6295,36.102,355.1,13.2335,38.5048
-3.6295,36.102,356.1,13.2333,38.505
-3.6295,36.102,357.1,13.2332,38.5047
-3.6295,36.102,358,13.2325,38.5044
-3.6295,36.102,359,13.2321,38.5047
-3.6295,36.102,360,13.2318,38.505
-3.6295,36.102,361,13.2312,38.5053
-3.6295,36.102,362,13.231,38.5056
-3.6295,36.102,363,13.2308,38.5058
-3.6295,36.102,364,13.2303,38.5059
-3.6295,36.102,365,13.2302,38.506
-3.6295,36.102,366,13.2293,38.5068
-3.6295,36.102,367,13.2287,38.5067
-3.6295,36.102,368,13.228,38.5064
-3.6295,36.102,368.9,13.2257,38.5067
-3.6295,36.102,369.9,13.2226,38.5063
-3.6295,36.102,370.9,13.2208,38.5072
-3.6295,36.102,371.9,13.2197,38.5064
-3.6295,36.102,372.9,13.2177,38.5048
-3.6295,36.102,373.9,13.2153,38.5039
-3.6295,36.102,374.9,13.2127,38.5042
-3.6295,36.102,375.9,13.2099,38.5044
-3.6295,36.102,376.9,13.2083,38.5052
-3.6295,36.102,377.9,13.2079,38.5063
-3.6295,36.102,378.9,13.2076,38.5064
-3.6295,36.102,379.8,13.2069,38.5064
-3.6295,36.102,380.8,13.2061,38.5063
-3.6295,36.102,381.8,13.2047,38.507
-3.6295,36.102,382.8,13.2048,38.5064
-3.6295,36.102,383.8,13.2038,38.5069
-3.6295,36.102,384.8,13.2037,38.5069
-3.6295,36.102,385.8,13.2038,38.5069
-3.6295,36.102,386.8,13.2038,38.5067
-3.6295,36.102,387.8,13.2033,38.5068
-3.6295,36.102,388.8,13.2035,38.5064
-3.6295,36.102,389.8,13.2029,38.5064
-3.6295,36.102,390.7,13.2024,38.5063
-3.6295,36.102,391.7,13.2025,38.5066
-3.6295,36.102,392.7,13.2024,38.5067
-3.6295,36.102,393.7,13.2007,38.5064
-3.6295,36.102,394.7,13.1987,38.5062
-3.6295,36.102,395.7,13.1992,38.5061
-3.6295,36.102,396.7,13.199,38.5059
-3.6295,36.102,397.7,13.1982,38.5062
-3.6295,36.102,398.7,13.1976,38.5068
-3.6295,36.102,399.7,13.198,38.506
-3.6295,36.102,400.7,13.1959,38.5063
-3.6295,36.102,401.6,13.1958,38.5061
-3.6295,36.102,402.6,13.1984,38.5058
-3.6238,36.002,5,21.5536,36.3601
-3.6238,36.002,6,21.5562,36.3598
-3.6238,36.002,6.9,21.5568,36.3583
-3.6238,36.002,7.9,21.5468,36.3592
-3.6238,36.002,8.9,21.5349,36.357
-3.6238,36.002,9.9,21.5435,36.3615
-3.6238,36.002,10.9,21.542,36.3593
-3.6238,36.002,11.9,21.5108,36.3614
-3.6238,36.002,12.9,21.4809,36.3582
-3.6238,36.002,13.9,21.4689,36.3629
-3.6238,36.002,14.9,21.4645,36.3577
-3.6238,36.002,15.9,21.4073,36.348
-3.6238,36.002,16.9,21.3012,36.3362
-3.6238,36.002,17.9,21.0667,36.3819
-3.6238,36.002,18.9,20.9769,36.3679
-3.6238,36.002,19.9,20.9751,36.3728
-3.6238,36.002,20.8,20.8316,36.3714
-3.6238,36.002,21.8,20.8319,36.3829
-3.6238,36.002,22.8,20.511,36.3699
-3.6238,36.002,23.8,20.2142,36.1722
-3.6238,36.002,24.8,19.7493,36.1692
-3.6238,36.002,25.8,19.0886,36.2023
-3.6238,36.002,26.8,19.0552,36.2996
-3.6238,36.002,27.8,19.021,36.272
-3.6238,36.002,28.8,18.9524,36.2864
-3.6238,36.002,29.8,18.7886,36.2872
-3.6238,36.002,30.8,18.7349,36.2713
-3.6238,36.002,31.8,18.6873,36.2784
-3.6238,36.002,32.8,18.6631,36.2681
-3.6238,36.002,33.7,18.645,36.2874
-3.6238,36.002,34.7,18.6231,36.2975
-3.6238,36.002,35.7,18.5069,36.301
-3.6238,36.002,36.7,18.4947,36.3013
-3.6238,36.002,37.7,18.4793,36.3101
-3.6238,36.002,38.7,18.4419,36.3072
-3.6238,36.002,39.7,18.3714,36.3259
-3.6238,36.002,40.7,18.3517,36.3351
-3.6238,36.002,41.7,18.3284,36.3419
-3.6238,36.002,42.7,18.3165,36.3291
-3.6238,36.002,43.7,18.213,36.2974
-3.6238,36.002,44.7,17.9736,36.3114
-3.6238,36.002,45.7,17.8167,36.3107
-3.6238,36.002,46.7,17.64,36.3334
-3.6238,36.002,47.6,17.7009,36.3341
-3.6238,36.002,48.6,17.4446,36.3171
-3.6238,36.002,49.6,17.1439,36.314
-3.6238,36.002,50.6,17.0207,36.3209
-3.6238,36.002,51.6,16.8569,36.2834
-3.6238,36.002,52.6,16.6275,36.3433
-3.6238,36.002,53.6,16.6725,36.3366
-3.6238,36.002,54.6,16.5089,36.3672
-3.6238,36.002,55.6,16.5484,36.3698
-3.6238,36.002,56.6,16.4679,36.3781
-3.6238,36.002,57.6,16.4487,36.3554
-3.6238,36.002,58.6,16.3227,36.3011
-3.6238,36.002,59.6,15.8807,36.2719
-3.6238,36.002,60.5,15.7634,36.3123
-3.6238,36.002,61.5,15.5249,36.3387
-3.6238,36.002,62.5,15.4975,36.3205
-3.6238,36.002,63.5,15.3593,36.3219
-3.6238,36.002,64.5,15.3008,36.3375
-3.6238,36.002,65.5,15.3154,36.332
-3.6238,36.002,66.5,15.1988,36.3647
-3.6238,36.002,67.5,15.2548,36.3857
-3.6238,36.002,68.5,15.4126,36.4499
-3.6238,36.002,69.5,15.5251,36.5579
-3.6238,36.002,70.5,15.5483,36.5163
-3.6238,36.002,71.5,15.6288,36.564
-3.6238,36.002,72.5,15.5736,36.5453
-3.6238,36.002,73.4,15.5331,36.5617
-3.6238,36.002,74.4,15.4586,36.5969
-3.6238,36.002,75.4,15.4029,36.5925
-3.6238,36.002,76.4,15.3242,36.6089
-3.6238,36.002,77.4,15.2341,36.6535
-3.6238,36.002,78.4,15.1023,36.66
-3.6238,36.002,79.4,15.0575,36.6256
-3.6238,36.002,80.4,14.9729,36.6551
-3.6238,36.002,81.4,14.8172,36.6698
-3.6238,36.002,82.4,14.8206,36.6713
-3.6238,36.002,83.4,14.8115,36.6813
-3.6238,36.002,84.4,14.7617,36.7121
-3.6238,36.002,85.4,14.781,36.736
-3.6238,36.002,86.3,14.7896,36.7546
-3.6238,36.002,87.3,14.8057,36.7683
-3.6238,36.002,88.3,14.8307,36.813
-3.6238,36.002,89.3,14.8114,36.8251
-3.6238,36.002,90.3,14.7819,36.8436
-3.6238,36.002,91.3,14.7626,36.8646
-3.6238,36.002,92.3,14.7253,36.9014
-3.6238,36.002,93.3,14.7079,36.915
-3.6238,36.002,94.3,14.7049,36.9122
-3.6238,36.002,95.3,14.6857,36.9182
-3.6238,36.002,96.3,14.6694,36.9233
-3.6238,36.002,97.3,14.6532,36.9282
-3.6238,36.002,98.3,14.6349,36.9434
-3.6238,36.002,99.2,14.6307,36.9514
-3.6238,36.002,100.2,14.5981,36.973
-3.6238,36.002,101.2,14.5699,36.9927
-3.6238,36.002,102.2,14.5643,36.9926
-3.6238,36.002,103.2,14.5128,37.0243
-3.6238,36.002,104.2,14.5198,37.0358
-3.6238,36.002,105.2,14.5027,37.0899
-3.6238,36.002,106.2,14.4925,37.1032
-3.6238,36.002,107.2,14.4717,37.1407
-3.6238,36.002,108.2,14.4443,37.1625
-3.6238,36.002,109.2,14.4176,37.1786
-3.6238,36.002,110.2,14.3987,37.1836
-3.6238,36.002,111.2,14.3572,37.232
-3.6238,36.002,112.1,14.3414,37.2441
-3.6238,36.002,113.1,14.321,37.2701
-3.6238,36.002,114.1,14.271,37.3158
-3.6238,36.002,115.1,14.2447,37.3447
-3.6238,36.002,116.1,14.1965,37.3992
-3.6238,36.002,117.1,14.1954,37.4088
-3.6238,36.002,118.1,14.1569,37.4413
-3.6238,36.002,119.1,14.1489,37.4456
-3.6238,36.002,120.1,14.138,37.4769
-3.6238,36.002,121.1,14.1064,37.5428
-3.6238,36.002,122.1,14.1094,37.54
-3.6238,36.002,123.1,14.0751,37.5865
-3.6238,36.002,124,14.0768,37.5804
-3.6238,36.002,125,14.0336,37.6235
-3.6238,36.002,126,13.9902,37.6657
-3.6238,36.002,127,13.9668,37.6879
-3.6238,36.002,128,13.9377,37.717
-3.6238,36.002,129,13.9037,37.7518
-3.6238,36.002,130,13.8207,37.8341
-3.6238,36.002,131,13.7927,37.8654
-3.6238,36.002,132,13.758,37.9056
-3.6238,36.002,133,13.718,37.9451
-3.6238,36.002,134,13.7219,37.9437
-3.6238,36.002,135,13.7087,37.9548
-3.6238,36.002,136,13.6556,37.9967
-3.6238,36.002,136.9,13.6446,38.0065
-3.6238,36.002,137.9,13.6318,38.0187
-3.6238,36.002,138.9,13.5893,38.0531
-3.6238,36.002,139.9,13.5659,38.0767
-3.6238,36.002,140.9,13.5684,38.0753
-3.6238,36.002,141.9,13.5381,38.1036
-3.6238,36.002,142.9,13.4914,38.144
-3.6238,36.002,143.9,13.4785,38.159
-3.6238,36.002,144.9,13.4849,38.1575
-3.6238,36.002,145.9,13.4848,38.1574
-3.6238,36.002,146.9,13.4765,38.1673
-3.6238,36.002,147.9,13.4711,38.1725
-3.6238,36.002,148.8,13.4518,38.1884
-3.6238,36.002,149.8,13.4504,38.19
-3.6238,36.002,150.8,13.4516,38.1892
-3.6238,36.002,151.8,13.4247,38.2094
-3.6238,36.002,152.8,13.4169,38.216
-3.6238,36.002,153.8,13.4173,38.2152
-3.6238,36.002,154.8,13.4049,38.2247
-3.6238,36.002,155.8,13.407,38.2248
-3.6238,36.002,156.8,13.3976,38.2314
-3.6238,36.002,157.8,13.394,38.2345
-3.6238,36.002,158.8,13.3909,38.2379
-3.6238,36.002,159.8,13.3854,38.242
-3.6238,36.002,160.8,13.3735,38.25
-3.6238,36.002,161.7,13.3633,38.2582
-3.6238,36.002,162.7,13.3498,38.2664
-3.6238,36.002,163.7,13.3462,38.2727
-3.6238,36.002,164.7,13.3458,38.2719
-3.6238,36.002,165.7,13.3334,38.2829
-3.6238,36.002,166.7,13.3347,38.282
-3.6238,36.002,167.7,13.3284,38.287
-3.6238,36.002,168.7,13.3227,38.2926
-3.6238,36.002,169.7,13.317,38.2983
-3.6238,36.002,170.7,13.3015,38.3117
-3.6238,36.002,171.7,13.3011,38.3129
-3.6238,36.002,172.7,13.3021,38.3119
-3.6238,36.002,173.6,13.2988,38.3154
-3.6238,36.002,174.6,13.2983,38.316
-3.6238,36.002,175.6,13.2946,38.3196
-3.6238,36.002,176.6,13.2893,38.3226
-3.6238,36.002,177.6,13.2804,38.329
-3.6238,36.002,178.6,13.2761,38.3306
-3.6238,36.002,179.6,13.2753,38.3322
-3.6238,36.002,180.6,13.2737,38.3326
-3.6238,36.002,181.6,13.2741,38.3333
-3.6238,36.002,182.6,13.2727,38.3339
-3.6238,36.002,183.6,13.272,38.3342
-3.6238,36.002,184.6,13.2728,38.334
-3.6238,36.002,185.5,13.2709,38.3353
-3.6238,36.002,186.5,13.2694,38.3374
-3.6238,36.002,187.5,13.2619,38.3446
-3.6238,36.002,188.5,13.2622,38.3456
-3.6238,36.002,189.5,13.2629,38.3458
-3.6238,36.002,190.5,13.2612,38.35
-3.6238,36.002,191.5,13.2593,38.3535
-3.6238,36.002,192.5,13.2587,38.3559
-3.6238,36.002,193.5,13.2583,38.3575
-3.6238,36.002,194.5,13.2581,38.3586
-3.6238,36.002,195.5,13.2575,38.3608
-3.6238,36.002,196.5,13.2582,38.3615
-3.6238,36.002,197.5,13.2579,38.3612
-3.6238,36.002,198.4,13.256,38.3631
-3.6238,36.002,199.4,13.2548,38.3654
-3.6238,36.002,200.4,13.2545,38.3655
-3.6238,36.002,201.4,13.2524,38.368
-3.6238,36.002,202.4,13.2522,38.3686
-3.6238,36.002,203.4,13.2509,38.3698
-3.6238,36.002,204.4,13.2469,38.3733
-3.6238,36.002,205.4,13.2435,38.377
-3.6238,36.002,206.4,13.239,38.3837
-3.6238,36.002,207.4,13.2383,38.3859
-3.6238,36.002,208.4,13.2368,38.3898
-3.6238,36.002,209.4,13.2359,38.392
-3.6238,36.002,210.3,13.2364,38.3912
-3.6238,36.002,211.3,13.2349,38.3941
-3.6238,36.002,212.3,13.2347,38.395
-3.6238,36.002,213.3,13.2346,38.3958
-3.6238,36.002,214.3,13.2344,38.3976
-3.6238,36.002,215.3,13.2344,38.3981
-3.6238,36.002,216.3,13.2339,38.4029
-3.6238,36.002,217.3,13.2346,38.4072
-3.6238,36.002,218.3,13.2349,38.4095
-3.6238,36.002,219.3,13.2344,38.4097
-3.6238,36.002,220.3,13.2343,38.4104
-3.6238,36.002,221.3,13.2335,38.4114
-3.6238,36.002,222.2,13.2308,38.416
-3.6238,36.002,223.2,13.23,38.4182
-3.6238,36.002,224.2,13.2293,38.4204
-3.6238,36.002,225.2,13.2297,38.4204
-3.6238,36.002,226.2,13.2293,38.421
-3.6238,36.002,227.2,13.2294,38.4212
-3.6238,36.002,228.2,13.23,38.4211
-3.6238,36.002,229.2,13.2304,38.421
-3.6238,36.002,230.2,13.2301,38.422
-3.6238,36.002,231.2,13.2302,38.4224
-3.6238,36.002,232.2,13.2286,38.4242
-3.6238,36.002,233.2,13.228,38.425
-3.6238,36.002,234.1,13.2266,38.4263
-3.6238,36.002,235.1,13.2238,38.4289
-3.6238,36.002,236.1,13.2243,38.4304
-3.6238,36.002,237.1,13.2246,38.4298
-3.6238,36.002,238.1,13.2231,38.4314
-3.6238,36.002,239.1,13.2229,38.4315
-3.6238,36.002,240.1,13.2225,38.4321
-3.6238,36.002,241.1,13.2219,38.4326
-3.6238,36.002,242.1,13.2218,38.4336
-3.6238,36.002,243.1,13.2226,38.4338
-3.6238,36.002,244.1,13.2232,38.4337
-3.6238,36.002,245,13.223,38.4357
-3.6238,36.002,246,13.2232,38.4359
-3.6238,36.002,247,13.2234,38.4383
-3.6238,36.002,248,13.2231,38.44
-3.6238,36.002,249,13.2232,38.4401
-3.6238,36.002,250,13.2235,38.4404
-3.6238,36.002,251,13.223,38.4409
-3.6238,36.002,252,13.223,38.4418
-3.6238,36.002,253,13.223,38.4417
-3.6238,36.002,254,13.2223,38.4427
-3.6238,36.002,255,13.2228,38.4425
-3.6238,36.002,256,13.2223,38.4426
-3.6238,36.002,256.9,13.2227,38.4435
-3.6238,36.002,257.9,13.2224,38.4436
-3.6238,36.002,258.9,13.2224,38.4449
-3.6238,36.002,259.9,13.222,38.4474
-3.6238,36.002,260.9,13.2207,38.4516
-3.6238,36.002,261.9,13.2206,38.4504
-3.6238,36.002,262.9,13.2186,38.4529
-3.6238,36.002,263.9,13.2185,38.4533
-3.6238,36.002,264.9,13.2167,38.4541
-3.6238,36.002,265.9,13.2159,38.4539
-3.6238,36.002,266.9,13.2145,38.4545
-3.6238,36.002,267.9,13.214,38.4552
-3.6238,36.002,268.8,13.2122,38.4563
-3.6238,36.002,269.8,13.2127,38.4566
-3.6238,36.002,270.8,13.2134,38.4563
-3.6238,36.002,271.8,13.2128,38.4573
-3.6238,36.002,272.8,13.2133,38.4574
-3.6238,36.002,273.8,13.213,38.4578
-3.6238,36.002,274.8,13.213,38.458
-3.6238,36.002,275.8,13.2134,38.4587
-3.6238,36.002,276.8,13.2134,38.4587
-3.6238,36.002,277.8,13.2139,38.4588
-3.6238,36.002,278.8,13.214,38.4589
-3.6238,36.002,279.7,13.2143,38.4593
-3.6238,36.002,280.7,13.2143,38.4593
-3.6238,36.002,281.7,13.2145,38.4599
-3.6238,36.002,282.7,13.2148,38.4597
-3.6238,36.002,283.7,13.2148,38.4601
-3.6238,36.002,284.7,13.215,38.4605
-3.6238,36.002,285.7,13.2151,38.4604
-3.6238,36.002,286.7,13.2149,38.461
-3.6238,36.002,287.7,13.2151,38.4608
-3.6238,36.002,288.7,13.215,38.4613
-3.6238,36.002,289.7,13.2142,38.4624
-3.6238,36.002,290.7,13.2144,38.4632
-3.6238,36.002,291.6,13.2141,38.4635
-3.6238,36.002,292.6,13.2141,38.4644
-3.6238,36.002,293.6,13.214,38.4645
-3.6238,36.002,294.6,13.2137,38.4656
-3.6238,36.002,295.6,13.212,38.4664
-3.6238,36.002,296.6,13.2112,38.4667
-3.6238,36.002,297.6,13.2117,38.4669
-3.6238,36.002,298.6,13.2112,38.4665
-3.6238,36.002,299.6,13.2109,38.4675
-3.6238,36.002,300.6,13.2107,38.4678
-3.6238,36.002,301.6,13.2099,38.4697
-3.6238,36.002,302.5,13.2104,38.4704
-3.6238,36.002,303.5,13.2102,38.4721
-3.6238,36.002,304.5,13.2096,38.4726
-3.6238,36.002,305.5,13.2095,38.4731
-3.6238,36.002,306.5,13.2094,38.4733
-3.6238,36.002,307.5,13.2089,38.4741
-3.6238,36.002,308.5,13.2091,38.475
-3.6238,36.002,309.5,13.2092,38.4749
-3.6238,36.002,310.5,13.209,38.4754
-3.6238,36.002,311.5,13.2092,38.4756
-3.6238,36.002,312.5,13.209,38.4756
-3.6238,36.002,313.5,13.2093,38.4764
-3.6238,36.002,314.4,13.2091,38.4765
-3.6238,36.002,315.4,13.2092,38.477
-3.6238,36.002,316.4,13.2087,38.4781
-3.6238,36.002,317.4,13.2093,38.478
-3.6238,36.002,318.4,13.2091,38.4788
-3.6238,36.002,319.4,13.2088,38.4799
-3.6238,36.002,320.4,13.2088,38.4821
-3.6238,36.002,321.4,13.2085,38.4845
-3.6238,36.002,322.4,13.2091,38.4853
-3.6238,36.002,323.4,13.2091,38.4859
-3.6238,36.002,324.4,13.2093,38.4856
-3.6238,36.002,325.3,13.2096,38.4859
-3.6238,36.002,326.3,13.2096,38.4863
-3.6238,36.002,327.3,13.2101,38.4866
-3.6238,36.002,328.3,13.2129,38.4903
-3.6238,36.002,329.3,13.2175,38.4914
-3.6238,36.002,330.3,13.2207,38.4934
-3.6238,36.002,331.3,13.2218,38.4926
-3.6238,36.002,332.3,13.2227,38.4935
-3.6238,36.002,333.3,13.2236,38.4947
-3.6238,36.002,334.3,13.2237,38.4951
-3.6238,36.002,335.3,13.2238,38.4954
-3.6238,36.002,336.2,13.2239,38.4953
-3.6238,36.002,337.2,13.2244,38.4955
-3.6238,36.002,338.2,13.2245,38.4961
-3.6238,36.002,339.2,13.2247,38.497
-3.6238,36.002,340.2,13.2249,38.4976
-3.6238,36.002,341.2,13.2254,38.4977
-3.6238,36.002,342.2,13.2249,38.4985
-3.6238,36.002,343.2,13.2241,38.4982
-3.6238,36.002,344.2,13.2232,38.4977
-3.6238,36.002,345.2,13.2232,38.4982
-3.6238,36.002,346.2,13.2234,38.4987
-3.6238,36.002,347.1,13.2235,38.5
-3.6238,36.002,348.1,13.2231,38.4999
-3.6238,36.002,349.1,13.2231,38.5003
-3.6238,36.002,350.1,13.2232,38.5004
-3.6238,36.002,351.1,13.2228,38.5009
-3.6238,36.002,352.1,13.223,38.5012
-3.6238,36.002,353.1,13.2228,38.5015
-3.6238,36.002,354.1,13.2227,38.5017
-3.6238,36.002,355.1,13.223,38.5018
-3.6238,36.002,356.1,13.2227,38.5024
-3.6238,36.002,357.1,13.2227,38.5028
-3.6238,36.002,358,13.2228,38.5024
-3.6238,36.002,359,13.2229,38.5023
-3.6238,36.002,360,13.2231,38.5024
-3.6238,36.002,361,13.2226,38.503
-3.6238,36.002,362,13.223,38.5027
-3.6238,36.002,363,13.2229,38.503
-3.6238,36.002,364,13.2232,38.5031
-3.6238,36.002,365,13.2231,38.5032
-3.6238,36.002,366,13.2234,38.5036
-3.6238,36.002,367,13.2236,38.5032
-3.6238,36.002,368,13.2235,38.5036
-3.6238,36.002,368.9,13.2235,38.5035
-3.6238,36.002,369.9,13.2236,38.5034
-3.6238,36.002,370.9,13.2235,38.5038
-3.6238,36.002,371.9,13.2236,38.5037
-3.6238,36.002,372.9,13.2237,38.5039
-3.6238,36.002,373.9,13.2236,38.5039
-3.6238,36.002,374.9,13.2235,38.504
-3.6238,36.002,375.9,13.2235,38.5037
-3.6238,36.002,376.9,13.2236,38.5041
-3.6238,36.002,377.9,13.2235,38.5044
-3.6238,36.002,378.9,13.2236,38.5047
-3.6238,36.002,379.8,13.2236,38.5049
-3.6238,36.002,380.8,13.2235,38.5052
-3.6238,36.002,381.8,13.2237,38.5055
-3.6238,36.002,382.8,13.2238,38.5054
-3.6238,36.002,383.8,13.2241,38.5058
-3.6238,36.002,384.8,13.2242,38.5054
-3.6238,36.002,385.8,13.2245,38.5055
-3.6238,36.002,386.8,13.2247,38.506
-3.6238,36.002,387.8,13.2247,38.5064
-3.6238,36.002,388.8,13.225,38.5066
-3.6238,36.002,389.8,13.226,38.5067
-3.6238,36.002,390.7,13.2268,38.5075
-3.6238,36.002,391.7,13.2261,38.5076
-3.6238,36.002,392.7,13.2263,38.5076
-3.6238,36.002,393.7,13.2265,38.5078
-3.6238,36.002,394.7,13.2266,38.5078
-3.6238,36.002,395.7,13.2266,38.5082
-3.6238,36.002,396.7,13.2266,38.5079
-3.6238,36.002,397.7,13.2266,38.5087
-3.6238,36.002,398.7,13.2267,38.5087
-3.6238,36.002,399.7,13.2271,38.5088
-3.6238,36.002,400.7,13.2275,38.5089
-3.6238,36.002,401.6,13.2274,38.5093
-3.6217,35.9003,5,21.4661,36.4502
-3.6217,35.9003,6,21.2013,36.4337
-3.6217,35.9003,6.9,20.3863,36.3334
-3.6217,35.9003,7.9,20.3274,36.3774
-3.6217,35.9003,8.9,20.2775,36.3705
-3.6217,35.9003,9.9,20.2801,36.3884
-3.6217,35.9003,10.9,20.2243,36.3806
-3.6217,35.9003,11.9,20.276,36.3904
-3.6217,35.9003,12.9,20.2448,36.4021
-3.6217,35.9003,13.9,20.1219,36.3904
-3.6217,35.9003,14.9,19.7907,36.3302
-3.6217,35.9003,15.9,19.6054,36.319
-3.6217,35.9003,16.9,19.4131,36.3061
-3.6217,35.9003,17.9,19.2557,36.2961
-3.6217,35.9003,18.9,19.1497,36.3279
-3.6217,35.9003,19.9,19.1725,36.3273
-3.6217,35.9003,20.8,19.0996,36.3229
-3.6217,35.9003,21.8,19.0686,36.3259
-3.6217,35.9003,22.8,18.9657,36.3271
-3.6217,35.9003,23.8,18.8971,36.3337
-3.6217,35.9003,24.8,18.793,36.3345
-3.6217,35.9003,25.8,18.7255,36.3445
-3.6217,35.9003,26.8,18.6457,36.3374
-3.6217,35.9003,27.8,18.5329,36.3445
-3.6217,35.9003,28.8,18.5297,36.335
-3.6217,35.9003,29.8,18.4992,36.3477
-3.6217,35.9003,30.8,18.5049,36.3411
-3.6217,35.9003,31.8,18.4771,36.347
-3.6217,35.9003,32.8,18.4731,36.3452
-3.6217,35.9003,33.7,18.443,36.344
-3.6217,35.9003,34.7,18.3368,36.3318
-3.6217,35.9003,35.7,18.2349,36.3411
-3.6217,35.9003,36.7,18.1128,36.3303
-3.6217,35.9003,37.7,17.8564,36.329
-3.6217,35.9003,38.7,17.8617,36.3176
-3.6217,35.9003,39.7,17.7985,36.3406
-3.6217,35.9003,40.7,17.7327,36.3517
-3.6217,35.9003,41.7,17.7396,36.3554
-3.6217,35.9003,42.7,17.6899,36.3661
-3.6217,35.9003,43.7,17.6912,36.3711
-3.6217,35.9003,44.7,17.6717,36.3672
-3.6217,35.9003,45.7,17.5698,36.3535
-3.6217,35.9003,46.7,17.3865,36.3327
-3.6217,35.9003,47.6,17.1098,36.3217
-3.6217,35.9003,48.6,16.7909,36.3138
-3.6217,35.9003,49.6,16.866,36.2643
-3.6217,35.9003,50.6,16.4862,36.2385
-3.6217,35.9003,51.6,16.3355,36.2328
-3.6217,35.9003,52.6,16.3676,36.3378
-3.6217,35.9003,53.6,16.4615,36.3704
-3.6217,35.9003,54.6,16.4466,36.3742
-3.6217,35.9003,55.6,16.3438,36.3546
-3.6217,35.9003,56.6,16.2138,36.3609
-3.6217,35.9003,57.6,16.261,36.3772
-3.6217,35.9003,58.6,16.2603,36.3988
-3.6217,35.9003,59.6,16.0525,36.3702
-3.6217,35.9003,60.5,15.7152,36.3475
-3.6217,35.9003,61.5,15.5198,36.3694
-3.6217,35.9003,62.5,15.3048,36.3353
-3.6217,35.9003,63.5,15.2322,36.3501
-3.6217,35.9003,64.5,15.1698,36.4098
-3.6217,35.9003,65.5,15.1841,36.4648
-3.6217,35.9003,66.5,15.18,36.503
-3.6217,35.9003,67.5,15.2111,36.5129
-3.6217,35.9003,68.5,15.2703,36.5585
-3.6217,35.9003,69.5,15.2935,36.5764
-3.6217,35.9003,70.5,15.3197,36.6008
-3.6217,35.9003,71.5,15.333,36.6518
-3.6217,35.9003,72.5,15.3189,36.6599
-3.6217,35.9003,73.4,15.2092,36.6798
-3.6217,35.9003,74.4,15.096,36.6786
-3.6217,35.9003,75.4,15.0361,36.6877
-3.6217,35.9003,76.4,14.9971,36.6845
-3.6217,35.9003,77.4,14.8845,36.6865
-3.6217,35.9003,78.4,14.8582,36.6743
-3.6217,35.9003,79.4,14.8641,36.6824
-3.6217,35.9003,80.4,14.8633,36.6788
-3.6217,35.9003,81.4,14.8012,36.677
-3.6217,35.9003,82.4,14.7773,36.696
-3.6217,35.9003,83.4,14.7557,36.7176
-3.6217,35.9003,84.4,14.7613,36.718
-3.6217,35.9003,85.4,14.7451,36.7425
-3.6217,35.9003,86.3,14.7442,36.7998
-3.6217,35.9003,87.3,14.7047,36.8568
-3.6217,35.9003,88.3,14.6131,36.9374
-3.6217,35.9003,89.3,14.6097,36.9827
-3.6217,35.9003,90.3,14.6057,37.0017
-3.6217,35.9003,91.3,14.6045,37.0009
-3.6217,35.9003,92.3,14.6043,37.0042
-3.6217,35.9003,93.3,14.599,37.0108
-3.6217,35.9003,94.3,14.5735,37.0382
-3.6217,35.9003,95.3,14.5403,37.0747
-3.6217,35.9003,96.3,14.4898,37.1224
-3.6217,35.9003,97.3,14.4755,37.1352
-3.6217,35.9003,98.3,14.4177,37.1936
-3.6217,35.9003,99.2,14.4053,37.1966
-3.6217,35.9003,100.2,14.3572,37.2378
-3.6217,35.9003,101.2,14.3638,37.225
-3.6217,35.9003,102.2,14.3097,37.2547
-3.6217,35.9003,103.2,14.3011,37.2668
-3.6217,35.9003,104.2,14.2541,37.3089
-3.6217,35.9003,105.2,14.2441,37.3281
-3.6217,35.9003,106.2,14.2228,37.354
-3.6217,35.9003,107.2,14.1833,37.3963
-3.6217,35.9003,108.2,14.1079,37.4798
-3.6217,35.9003,109.2,14.0209,37.5658
-3.6217,35.9003,110.2,14.0336,37.5541
-3.6217,35.9003,111.2,13.9849,37.6054
-3.6217,35.9003,112.1,13.9735,37.6193
-3.6217,35.9003,113.1,13.9658,37.6261
-3.6217,35.9003,114.1,13.9743,37.6157
-3.6217,35.9003,115.1,13.949,37.6414
-3.6217,35.9003,116.1,13.9426,37.6499
-3.6217,35.9003,117.1,13.9164,37.6776
-3.6217,35.9003,118.1,13.8766,37.7223
-3.6217,35.9003,119.1,13.8622,37.7385
-3.6217,35.9003,120.1,13.8635,37.7394
-3.6217,35.9003,121.1,13.8654,37.754
-3.6217,35.9003,122.1,13.8444,37.8033
-3.6217,35.9003,123.1,13.8158,37.8321
-3.6217,35.9003,124.1,13.7776,37.8777
-3.6217,35.9003,125,13.7198,37.9219
-3.6217,35.9003,126,13.6905,37.9416
-3.6217,35.9003,127,13.6845,37.9513
-3.6217,35.9003,128,13.6297,38.0133
-3.6217,35.9003,129,13.6536,37.9919
-3.6217,35.9003,130,13.6409,38.0118
